promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;nativeLanguage;languages;clientPackageManager;skipClient
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mariadb";"mariadb";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Disk";"postgresql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
