promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;skipUserManagement;nativeLanguage;languages;clientPackageManager;__time
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";69;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";68;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";72;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";74;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";72;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";72;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";70;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";79;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";68;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";68;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";77;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";60;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";57;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";55;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";63;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";75;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";68;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";75;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";66;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";72;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";67;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";76;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";71;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";71;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";85;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";69;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";69;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";79;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";73;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";67;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";67;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";74;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";72;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";69;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";127;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";77;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";75;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";75;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";81;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";73;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";79;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";63;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";75;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";69;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";70;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";72;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";66;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";77;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";71;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";74;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";75;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";76;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";67;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";74;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";75;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";75;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";73;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";76;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";70;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";74;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";67;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";69;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";75;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";70;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";92;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";68;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";77;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";82;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";76;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"oracle";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";69;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"oracle";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";68;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"oracle";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";68;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"oracle";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";71;
